timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747329803304,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,0,0,0
1747329803305,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803306,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803307,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803308,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803309,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803310,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803311,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803312,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803318,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803318,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803319,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803319,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803320,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803321,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803322,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803322,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803323,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-5,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803323,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803325,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803326,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803327,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803328,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803330,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803335,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803338,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803339,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803341,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803343,8,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,8,0,0
1747329803352,4,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,4,0,0
1747329803357,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803360,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803363,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803369,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803373,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803375,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803376,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803378,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803384,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803386,4,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,4,0,0
1747329803390,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803392,7,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,6,0,0
1747329803400,6,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,6,0,0
1747329803406,7,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,7,0,0
1747329803417,7,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,7,0,0
1747329803424,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803426,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803427,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803430,4,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,4,0,0
1747329803435,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803440,38,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,38,0,0
1747329803478,12,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,12,0,0
1747329803490,20,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,20,0,0
1747329803510,13,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,13,0,0
1747329803523,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803520,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,5,0,1
1747329803525,16,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,16,0,0
1747329803525,17,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,17,0,0
1747329803542,4,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,4,0,0
1747329803542,13,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,13,0,0
1747329803546,9,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,9,0,0
1747329803555,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803555,6,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,6,0,0
1747329803561,6,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,6,0,0
1747329803561,7,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,7,0,0
1747329803568,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803568,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803569,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803570,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803572,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803573,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803574,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803575,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803576,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803577,8,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,8,0,0
1747329803579,10,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,10,0,0
1747329803586,6,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,6,0,0
1747329803589,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803592,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803593,9,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,9,0,0
1747329803596,8,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,8,0,0
1747329803603,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803604,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803606,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803607,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803608,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803608,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803609,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803610,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803610,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803611,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803611,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803613,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803616,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803618,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803618,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803619,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803619,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803620,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803621,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803622,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803622,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803623,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803624,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803624,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803625,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803626,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803626,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803627,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803628,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803630,4,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,4,0,0
1747329803634,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803635,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803635,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803636,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803637,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803638,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803639,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803640,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803640,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803641,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803641,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803644,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803644,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803645,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803646,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803650,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803651,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803651,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803652,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803653,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803654,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803654,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803655,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803655,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803656,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803657,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803658,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803659,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803659,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803660,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803660,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803662,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803663,5,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,5,0,0
1747329803667,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803668,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803668,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803669,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803670,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803671,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803671,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803672,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803672,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803673,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803673,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803674,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803675,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803676,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803676,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803677,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803677,10,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,10,0,0
1747329803679,10,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,10,0,0
1747329803687,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803689,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803689,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803691,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803691,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803692,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803692,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803693,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803693,2,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,2,0,0
1747329803695,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803695,6,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-6,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,6,0,0
1747329803698,3,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,3,0,0
1747329803701,1,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,1,1,http://localhost:3001/api/stats/user-activity,1,0,0
1747329803703,22,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,22,0,0
1747329803719,15,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-8,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,15,0,0
1747329803725,11,User Activity Stats,200,OK,Statistics Endpoints Thread Group 1-7,text,true,,267,139,2,2,http://localhost:3001/api/stats/user-activity,11,0,0
